"VHTID","LENGTH","VHTPOSITION","VBYBAYID","VTRTIERNO","VTRTIERSEQ","VRWROWNO","VRWROWSEQ","VLCVWCID","CABPOSITION"
"23205","46","980","01","16","8","08","6","25","62"
"23205","46","980","01","16","8","06","7","25","62"
"23205","46","980","01","16","8","04","8","25","62"
"23205","46","980","01","16","8","02","9","25","62"
"23205","46","980","01","16","8","01","10","25","62"
"23205","46","980","01","16","8","03","11","25","62"
"23205","46","980","01","16","8","05","12","25","62"
"23205","46","980","01","16","8","07","13","25","62"
"23205","46","980","01","16","8","09","14","25","62"
"23205","46","980","01","18","9","10","5","25","62"
"23205","46","980","01","18","9","08","6","25","62"
"23205","46","980","01","18","9","06","7","25","62"
"23205","46","980","01","18","9","04","8","25","62"
"23205","46","980","01","18","9","02","9","25","62"
"23205","46","980","01","18","9","01","10","25","62"
"23205","46","980","01","18","9","03","11","25","62"
"23205","46","980","01","18","9","05","12","25","62"
"23205","46","980","01","18","9","07","13","25","62"
"23205","46","980","01","18","9","09","14","25","62"
"23205","46","980","01","20","10","10","5","25","62"
"23205","46","980","01","20","10","08","6","25","62"
"23205","46","980","01","20","10","06","7","25","62"
"23205","46","980","01","20","10","04","8","25","62"
"23205","46","980","01","20","10","02","9","25","62"
"23205","46","980","01","20","10","01","10","25","62"
"23205","46","980","01","20","10","03","11","25","62"
"23205","46","980","01","20","10","05","12","25","62"
"23205","46","980","01","20","10","07","13","25","62"
"23205","46","980","01","20","10","09","14","25","62"
"23205","46","980","01","82","1","12","4","25","62"
"23205","46","980","01","82","1","10","5","25","62"
"23205","46","980","01","82","1","08","6","25","62"
"23205","46","980","01","82","1","06","7","25","62"
"23205","46","980","01","82","1","04","8","25","62"
"23205","46","980","01","82","1","02","9","25","62"
"23205","46","980","01","82","1","01","10","25","62"
"23205","46","980","01","82","1","03","11","25","62"
"23205","46","980","01","82","1","05","12","25","62"
"23205","46","980","01","82","1","07","13","25","62"
"23205","46","980","01","82","1","09","14","25","62"
"23205","46","980","01","82","1","11","15","25","62"
"23205","46","980","01","84","2","12","4","25","62"
"23205","46","980","01","84","2","10","5","25","62"
"23205","46","980","01","84","2","08","6","25","62"
"23205","46","980","01","84","2","06","7","25","62"
"23205","46","980","01","84","2","04","8","25","62"
"23205","46","980","01","84","2","02","9","25","62"
"23205","46","980","01","84","2","01","10","25","62"
"23205","46","980","01","84","2","03","11","25","62"
"23205","46","980","01","84","2","05","12","25","62"
"23205","46","980","01","84","2","07","13","25","62"
"23205","46","980","01","84","2","09","14","25","62"
"23205","46","980","01","84","2","11","15","25","62"
"23205","46","980","01","86","3","12","4","25","62"
"23205","46","980","01","86","3","10","5","25","62"
"23205","46","980","01","86","3","08","6","25","62"
"23205","46","980","01","86","3","06","7","25","62"
"23205","46","980","01","86","3","04","8","25","62"
"23205","46","980","01","86","3","02","9","25","62"
"23205","46","980","01","86","3","01","10","25","62"
"23205","46","980","01","86","3","03","11","25","62"
"23205","46","980","01","86","3","05","12","25","62"
"23205","46","980","01","86","3","07","13","25","62"
"23205","46","980","01","86","3","09","14","25","62"
"23205","46","980","01","86","3","11","15","25","62"
"23205","46","980","01","88","4","12","4","25","62"
"23205","46","980","01","88","4","10","5","25","62"
"23205","46","980","01","88","4","08","6","25","62"
"23205","46","980","01","88","4","06","7","25","62"
"23205","46","980","01","88","4","04","8","25","62"
"23205","46","980","01","88","4","02","9","25","62"
"23205","46","980","01","88","4","01","10","25","62"
"23205","46","980","01","88","4","03","11","25","62"
"23205","46","980","01","88","4","05","12","25","62"
"23205","46","980","01","88","4","07","13","25","62"
"23205","46","980","01","88","4","09","14","25","62"
"23205","46","980","01","88","4","11","15","25","62"
"23205","46","980","01","90","5","12","4","25","62"
"23205","46","980","01","90","5","10","5","25","62"
"23205","46","980","01","90","5","08","6","25","62"
"23205","46","980","01","90","5","06","7","25","62"
"23205","46","980","01","90","5","04","8","25","62"
"23205","46","980","01","90","5","02","9","25","62"
"23205","46","980","01","90","5","01","10","25","62"
"23205","46","980","01","90","5","03","11","25","62"
"23205","46","980","01","90","5","05","12","25","62"
"23205","46","980","01","90","5","07","13","25","62"
"23205","46","980","01","90","5","09","14","25","62"
"23205","46","980","01","90","5","11","15","25","62"
"23205","46","980","01","92","6","12","4","25","62"
"23205","46","980","01","92","6","10","5","25","62"
"23205","46","980","01","92","6","08","6","25","62"
"23205","46","980","01","92","6","06","7","25","62"
"23205","46","980","01","92","6","04","8","25","62"
"23205","46","980","01","92","6","02","9","25","62"
"23205","46","980","01","92","6","01","10","25","62"
"23205","46","980","01","92","6","03","11","25","62"
"23205","46","980","01","92","6","05","12","25","62"
"23205","46","980","01","92","6","07","13","25","62"
"23205","46","980","01","92","6","09","14","25","62"
"23205","46","980","01","92","6","11","15","25","62"
"23205","46","980","01","94","7","12","4","25","62"
"23205","46","980","01","94","7","10","5","25","62"
"23205","46","980","01","94","7","08","6","25","62"
"23205","46","980","01","94","7","06","7","25","62"
"23205","46","980","01","94","7","04","8","25","62"
"23205","46","980","01","94","7","02","9","25","62"
"23205","46","980","01","94","7","01","10","25","62"
"23205","46","980","01","94","7","03","11","25","62"
"23205","46","980","01","94","7","05","12","25","62"
"23205","46","980","01","94","7","07","13","25","62"
"23205","46","980","01","94","7","09","14","25","62"
"23205","46","980","01","94","7","11","15","25","62"
"23205","46","980","01","96","8","12","4","25","62"
"23205","46","980","01","96","8","10","5","25","62"
"23205","46","980","01","96","8","08","6","25","62"
"23205","46","980","01","96","8","06","7","25","62"
"23205","46","980","01","96","8","04","8","25","62"
"23205","46","980","01","96","8","02","9","25","62"
"23205","46","980","01","96","8","01","10","25","62"
"23205","46","980","01","96","8","03","11","25","62"
"23205","46","980","01","96","8","05","12","25","62"
"23205","46","980","01","96","8","07","13","25","62"
"23205","46","980","01","96","8","09","14","25","62"
"23205","46","980","01","96","8","11","15","25","62"
"23205","46","980","01","98","9","12","4","25","62"
"23205","46","980","01","98","9","10","5","25","62"
"23205","46","980","01","98","9","08","6","25","62"
"23205","46","980","01","98","9","06","7","25","62"
"23205","46","980","01","98","9","04","8","25","62"
"23205","46","980","01","98","9","02","9","25","62"
"23205","46","980","01","98","9","01","10","25","62"
"23205","46","980","01","98","9","03","11","25","62"
"23205","46","980","01","98","9","05","12","25","62"
"23205","46","980","01","98","9","07","13","25","62"
"23205","46","980","01","98","9","09","14","25","62"
"23205","46","980","01","98","9","11","15","25","62"
"23205","46","980","03","02","1","10","5","25","62"
"23205","46","980","03","02","1","08","6","25","62"
"23205","46","980","03","02","1","06","7","25","62"
"23205","46","980","03","02","1","04","8","25","62"
"23205","46","980","03","02","1","02","9","25","62"
"23205","46","980","03","02","1","01","10","25","62"
"23205","46","980","03","02","1","03","11","25","62"
"23205","46","980","03","02","1","05","12","25","62"
"23205","46","980","03","02","1","07","13","25","62"
"23205","46","980","03","02","1","09","14","25","62"
"23205","46","980","03","04","2","10","5","25","62"
"23205","46","980","03","04","2","08","6","25","62"
"23205","46","980","03","04","2","06","7","25","62"
"23205","46","980","03","04","2","04","8","25","62"
"23205","46","980","03","04","2","02","9","25","62"
"23205","46","980","03","04","2","01","10","25","62"
"23205","46","980","03","04","2","03","11","25","62"
"23205","46","980","03","04","2","05","12","25","62"
"23205","46","980","03","04","2","07","13","25","62"
"23205","46","980","03","04","2","09","14","25","62"
"23205","46","980","03","06","3","10","5","25","62"
"23205","46","980","03","06","3","08","6","25","62"
"23205","46","980","03","06","3","06","7","25","62"
"23205","46","980","03","06","3","04","8","25","62"
"23205","46","980","03","06","3","02","9","25","62"
"23205","46","980","03","06","3","01","10","25","62"
"23205","46","980","03","06","3","03","11","25","62"
"23205","46","980","03","06","3","05","12","25","62"
"23205","46","980","03","06","3","07","13","25","62"
"23205","46","980","03","06","3","09","14","25","62"
"23205","46","980","03","08","4","10","5","25","62"
"23205","46","980","03","08","4","08","6","25","62"
"23205","46","980","03","08","4","06","7","25","62"
"23205","46","980","03","08","4","04","8","25","62"
"23205","46","980","03","08","4","02","9","25","62"
"23205","46","980","03","08","4","01","10","25","62"
"23205","46","980","03","08","4","03","11","25","62"
"23205","46","980","03","08","4","05","12","25","62"
"23205","46","980","03","08","4","07","13","25","62"
"23205","46","980","03","08","4","09","14","25","62"
"23205","46","980","03","10","5","10","5","25","62"
"23205","46","980","03","10","5","08","6","25","62"
"23205","46","980","03","10","5","06","7","25","62"
"23205","46","980","03","10","5","04","8","25","62"
"23205","46","980","03","10","5","02","9","25","62"
"23205","46","980","03","10","5","01","10","25","62"
"23205","46","980","03","10","5","03","11","25","62"
"23205","46","980","03","10","5","05","12","25","62"
"23205","46","980","03","10","5","07","13","25","62"
"23205","46","980","03","10","5","09","14","25","62"
"23205","46","980","03","12","6","10","5","25","62"
"23205","46","980","03","12","6","08","6","25","62"
"23205","46","980","03","12","6","06","7","25","62"
"23205","46","980","03","12","6","04","8","25","62"
"23205","46","980","03","12","6","02","9","25","62"
"23205","46","980","03","12","6","01","10","25","62"
"23205","46","980","03","12","6","03","11","25","62"
"23205","46","980","03","12","6","05","12","25","62"
"23205","46","980","03","12","6","07","13","25","62"
"23205","46","980","03","12","6","09","14","25","62"
"23205","46","980","03","14","7","10","5","25","62"
"23205","46","980","03","14","7","08","6","25","62"
"23205","46","980","03","14","7","06","7","25","62"
"23205","46","980","03","14","7","04","8","25","62"
"23205","46","980","03","14","7","02","9","25","62"
"23205","46","980","03","14","7","01","10","25","62"
"23205","46","980","03","14","7","03","11","25","62"
"23205","46","980","03","14","7","05","12","25","62"
"23205","46","980","03","14","7","07","13","25","62"
"23205","46","980","03","14","7","09","14","25","62"
"23205","46","980","03","16","8","10","5","25","62"
"23205","46","980","03","16","8","08","6","25","62"
"23205","46","980","03","16","8","06","7","25","62"
"23205","46","980","03","16","8","04","8","25","62"
"23205","46","980","03","16","8","02","9","25","62"
"23205","46","980","03","16","8","01","10","25","62"
"23205","46","980","03","16","8","03","11","25","62"
"23205","46","980","03","16","8","05","12","25","62"
"23205","46","980","03","16","8","07","13","25","62"
"23205","46","980","03","16","8","09","14","25","62"
"23205","46","980","03","18","9","10","5","25","62"
"23205","46","980","03","18","9","08","6","25","62"
"23205","46","980","03","18","9","06","7","25","62"
"23205","46","980","03","18","9","04","8","25","62"
"23205","46","980","03","18","9","02","9","25","62"
"23205","46","980","03","18","9","01","10","25","62"
"23205","46","980","03","18","9","03","11","25","62"
"23205","46","980","03","18","9","05","12","25","62"
"23205","46","980","03","18","9","07","13","25","62"
"23205","46","980","03","18","9","09","14","25","62"
"23205","46","980","03","20","10","10","5","25","62"
"23205","46","980","03","20","10","08","6","25","62"
"23205","46","980","03","20","10","06","7","25","62"
"23205","46","980","03","20","10","04","8","25","62"
"23205","46","980","03","20","10","02","9","25","62"
"23205","46","980","03","20","10","01","10","25","62"
"23205","46","980","03","20","10","03","11","25","62"
"23205","46","980","03","20","10","05","12","25","62"
"23205","46","980","03","20","10","07","13","25","62"
"23205","46","980","03","20","10","09","14","25","62"
"23205","46","980","03","82","1","12","4","25","62"
"23205","46","980","03","82","1","10","5","25","62"
"23205","46","980","03","82","1","08","6","25","62"
"23205","46","980","03","82","1","06","7","25","62"
"23205","46","980","03","82","1","04","8","25","62"
"23205","46","980","03","82","1","02","9","25","62"
"23205","46","980","03","82","1","01","10","25","62"
"23205","46","980","03","82","1","03","11","25","62"
"23205","46","980","03","82","1","05","12","25","62"
"23205","46","980","03","82","1","07","13","25","62"
"23205","46","980","03","82","1","09","14","25","62"
"23205","46","980","03","82","1","11","15","25","62"
"23205","46","980","03","82","1","13","16","25","62"
"23205","46","980","03","82","1","14","3","25","62"
"23205","46","980","03","84","2","12","4","25","62"
"23205","46","980","03","84","2","10","5","25","62"
"23205","46","980","03","84","2","08","6","25","62"
"23205","46","980","03","84","2","06","7","25","62"
"23205","46","980","03","84","2","04","8","25","62"
"23205","46","980","03","84","2","02","9","25","62"
"23205","46","980","03","84","2","01","10","25","62"
"23205","46","980","03","84","2","03","11","25","62"
"23205","46","980","03","84","2","05","12","25","62"
"23205","46","980","03","84","2","07","13","25","62"
"23205","46","980","03","84","2","09","14","25","62"
"23205","46","980","03","84","2","11","15","25","62"
"23205","46","980","03","84","2","13","16","25","62"
"23205","46","980","03","84","2","14","3","25","62"
"23205","46","980","03","86","3","12","4","25","62"
"23205","46","980","03","86","3","10","5","25","62"
"23205","46","980","03","86","3","08","6","25","62"
"23205","46","980","03","86","3","06","7","25","62"
"23205","46","980","03","86","3","04","8","25","62"
"23205","46","980","03","86","3","02","9","25","62"
"23205","46","980","03","86","3","01","10","25","62"
"23205","46","980","03","86","3","03","11","25","62"
"23205","46","980","03","86","3","05","12","25","62"
"23205","46","980","03","86","3","07","13","25","62"
"23205","46","980","03","86","3","09","14","25","62"
"23205","46","980","03","86","3","11","15","25","62"
"23205","46","980","03","86","3","13","16","25","62"
"23205","46","980","03","86","3","14","3","25","62"
"23205","46","980","03","88","4","12","4","25","62"
"23205","46","980","03","88","4","10","5","25","62"
"23205","46","980","03","88","4","08","6","25","62"
"23205","46","980","03","88","4","06","7","25","62"
"23205","46","980","03","88","4","04","8","25","62"
"23205","46","980","03","88","4","02","9","25","62"
"23205","46","980","03","88","4","01","10","25","62"
"23205","46","980","03","88","4","03","11","25","62"
"23205","46","980","03","88","4","05","12","25","62"
"23205","46","980","03","88","4","07","13","25","62"
"23205","46","980","03","88","4","09","14","25","62"
"23205","46","980","03","88","4","11","15","25","62"
"23205","46","980","03","88","4","13","16","25","62"
"23205","46","980","03","88","4","14","3","25","62"
"23205","46","980","03","90","5","12","4","25","62"
"23205","46","980","03","90","5","10","5","25","62"
"23205","46","980","03","90","5","08","6","25","62"
"23205","46","980","03","90","5","06","7","25","62"
"23205","46","980","03","90","5","04","8","25","62"
"23205","46","980","03","90","5","02","9","25","62"
"23205","46","980","03","90","5","01","10","25","62"
"23205","46","980","03","90","5","03","11","25","62"
"23205","46","980","03","90","5","05","12","25","62"
"23205","46","980","03","90","5","07","13","25","62"
"23205","46","980","03","90","5","09","14","25","62"
"23205","46","980","03","90","5","11","15","25","62"
"23205","46","980","03","90","5","13","16","25","62"
"23205","46","980","03","90","5","14","3","25","62"
"23205","46","980","03","92","6","12","4","25","62"
"23205","46","980","03","92","6","10","5","25","62"
"23205","46","980","03","92","6","08","6","25","62"
"23205","46","980","03","92","6","06","7","25","62"
"23205","46","980","03","92","6","04","8","25","62"
"23205","46","980","03","92","6","02","9","25","62"
"23205","46","980","03","92","6","01","10","25","62"
"23205","46","980","03","92","6","03","11","25","62"
"23205","46","980","03","92","6","05","12","25","62"
"23205","46","980","03","92","6","07","13","25","62"
"23205","46","980","03","92","6","09","14","25","62"
"23205","46","980","03","92","6","11","15","25","62"
"23205","46","980","03","92","6","13","16","25","62"
"23205","46","980","03","92","6","14","3","25","62"
"23205","46","980","03","94","7","12","4","25","62"
"23205","46","980","03","94","7","10","5","25","62"
"23205","46","980","03","94","7","08","6","25","62"
"23205","46","980","03","94","7","06","7","25","62"
"23205","46","980","03","94","7","04","8","25","62"
"23205","46","980","03","94","7","02","9","25","62"
"23205","46","980","03","94","7","01","10","25","62"
"23205","46","980","03","94","7","03","11","25","62"
"23205","46","980","03","94","7","05","12","25","62"
"23205","46","980","03","94","7","07","13","25","62"
"23205","46","980","03","94","7","09","14","25","62"
"23205","46","980","03","94","7","11","15","25","62"
"23205","46","980","03","94","7","13","16","25","62"
"23205","46","980","03","94","7","14","3","25","62"
"23205","46","980","03","96","8","12","4","25","62"
"23205","46","980","03","96","8","10","5","25","62"
"23205","46","980","03","96","8","08","6","25","62"
"23205","46","980","03","96","8","06","7","25","62"
"23205","46","980","03","96","8","04","8","25","62"
"23205","46","980","03","96","8","02","9","25","62"
"23205","46","980","03","96","8","01","10","25","62"
"23205","46","980","03","96","8","03","11","25","62"
"23205","46","980","03","96","8","05","12","25","62"
"23205","46","980","03","96","8","07","13","25","62"
"23205","46","980","03","96","8","09","14","25","62"
"23205","46","980","03","96","8","11","15","25","62"
"23205","46","980","03","96","8","13","16","25","62"
"23205","46","980","03","96","8","14","3","25","62"
"23205","46","980","03","98","9","12","4","25","62"
"23205","46","980","03","98","9","10","5","25","62"
"23205","46","980","03","98","9","08","6","25","62"
"23205","46","980","03","98","9","06","7","25","62"
"23205","46","980","03","98","9","04","8","25","62"
"23205","46","980","03","98","9","02","9","25","62"
"23205","46","980","03","98","9","01","10","25","62"
"23205","46","980","03","98","9","03","11","25","62"
"23205","46","980","03","98","9","05","12","25","62"
"23205","46","980","03","98","9","07","13","25","62"
"23205","46","980","03","98","9","09","14","25","62"
"23205","46","980","03","98","9","11","15","25","62"
"23205","46","980","03","98","9","13","16","25","62"
"23205","46","980","03","98","9","14","3","25","62"
"23206","46","931","05","02","1","14","3","25","62"
"23206","46","931","05","02","1","12","4","25","62"
"23206","46","931","05","02","1","10","5","25","62"
"23206","46","931","05","02","1","08","6","25","62"
"23206","46","931","05","02","1","06","7","25","62"
"23206","46","931","05","02","1","04","8","25","62"
"23206","46","931","05","02","1","02","9","25","62"
"23206","46","931","05","02","1","01","10","25","62"
"23206","46","931","05","02","1","03","11","25","62"
"23206","46","931","05","02","1","05","12","25","62"
"23206","46","931","05","02","1","07","13","25","62"
"23206","46","931","05","02","1","09","14","25","62"
"23206","46","931","05","02","1","11","15","25","62"
"23206","46","931","05","02","1","13","16","25","62"
"23206","46","931","05","04","2","14","3","25","62"
"23206","46","931","05","04","2","12","4","25","62"
"23206","46","931","05","04","2","10","5","25","62"
"23206","46","931","05","04","2","08","6","25","62"
"23206","46","931","05","04","2","06","7","25","62"
"23206","46","931","05","04","2","04","8","25","62"
"23206","46","931","05","04","2","02","9","25","62"
"23206","46","931","05","04","2","01","10","25","62"
"23206","46","931","05","04","2","03","11","25","62"
"23206","46","931","05","04","2","05","12","25","62"
"23206","46","931","05","04","2","07","13","25","62"
"23206","46","931","05","04","2","09","14","25","62"
"23206","46","931","05","04","2","11","15","25","62"
"23206","46","931","05","04","2","13","16","25","62"
"23206","46","931","05","06","3","14","3","25","62"
"23206","46","931","05","06","3","12","4","25","62"
"23206","46","931","05","06","3","10","5","25","62"
"23206","46","931","05","06","3","08","6","25","62"
"23206","46","931","05","06","3","06","7","25","62"
"23206","46","931","05","06","3","04","8","25","62"
"23206","46","931","05","06","3","02","9","25","62"
"23206","46","931","05","06","3","01","10","25","62"
"23206","46","931","05","06","3","03","11","25","62"
"23206","46","931","05","06","3","05","12","25","62"
"23206","46","931","05","06","3","07","13","25","62"
"23206","46","931","05","06","3","09","14","25","62"
"23206","46","931","05","06","3","11","15","25","62"
"23206","46","931","05","06","3","13","16","25","62"
"23206","46","931","05","08","4","14","3","25","62"
"23206","46","931","05","08","4","12","4","25","62"
"23206","46","931","05","08","4","10","5","25","62"
"23206","46","931","05","08","4","08","6","25","62"
"23206","46","931","05","08","4","06","7","25","62"
"23206","46","931","05","08","4","04","8","25","62"
"23206","46","931","05","08","4","02","9","25","62"
"23206","46","931","05","08","4","01","10","25","62"
"23206","46","931","05","08","4","03","11","25","62"
"23206","46","931","05","08","4","05","12","25","62"
"23206","46","931","05","08","4","07","13","25","62"
"23206","46","931","05","08","4","09","14","25","62"
"23206","46","931","05","08","4","11","15","25","62"
"23206","46","931","05","08","4","13","16","25","62"
"23206","46","931","05","10","5","14","3","25","62"
"23206","46","931","05","10","5","12","4","25","62"
"23206","46","931","05","10","5","10","5","25","62"
"23206","46","931","05","10","5","08","6","25","62"
"23206","46","931","05","10","5","06","7","25","62"
"23206","46","931","05","10","5","04","8","25","62"
"23206","46","931","05","10","5","02","9","25","62"
"23206","46","931","05","10","5","01","10","25","62"
"23206","46","931","05","10","5","03","11","25","62"
"23206","46","931","05","10","5","05","12","25","62"
"23206","46","931","05","10","5","07","13","25","62"
"23206","46","931","05","10","5","09","14","25","62"
"23206","46","931","05","10","5","11","15","25","62"
"23206","46","931","05","10","5","13","16","25","62"
"23206","46","931","05","12","6","14","3","25","62"
"23206","46","931","05","12","6","12","4","25","62"
"23206","46","931","05","12","6","10","5","25","62"
"23206","46","931","05","12","6","08","6","25","62"
"23206","46","931","05","12","6","06","7","25","62"
"23206","46","931","05","12","6","04","8","25","62"
"23206","46","931","05","12","6","02","9","25","62"
"23206","46","931","05","12","6","01","10","25","62"
"23206","46","931","05","12","6","03","11","25","62"
"23206","46","931","05","12","6","05","12","25","62"
"23206","46","931","05","12","6","07","13","25","62"
"23206","46","931","05","12","6","09","14","25","62"
"23206","46","931","05","12","6","11","15","25","62"
"23206","46","931","05","12","6","13","16","25","62"
"23206","46","931","05","14","7","14","3","25","62"
"23206","46","931","05","14","7","12","4","25","62"
"23206","46","931","05","14","7","10","5","25","62"
"23206","46","931","05","14","7","08","6","25","62"
"23206","46","931","05","14","7","06","7","25","62"
"23206","46","931","05","14","7","04","8","25","62"
"23206","46","931","05","14","7","02","9","25","62"
"23206","46","931","05","14","7","01","10","25","62"
"23206","46","931","05","14","7","03","11","25","62"
"23206","46","931","05","14","7","05","12","25","62"
"23206","46","931","05","14","7","07","13","25","62"
"23206","46","931","05","14","7","09","14","25","62"
"23206","46","931","05","14","7","11","15","25","62"
"23206","46","931","05","14","7","13","16","25","62"
"23206","46","931","05","16","8","14","3","25","62"
"23206","46","931","05","16","8","12","4","25","62"
"23206","46","931","05","16","8","10","5","25","62"
"23206","46","931","05","16","8","08","6","25","62"
"23206","46","931","05","16","8","06","7","25","62"
"23206","46","931","05","16","8","04","8","25","62"
"23206","46","931","05","16","8","02","9","25","62"
"23206","46","931","05","16","8","01","10","25","62"
"23206","46","931","05","16","8","03","11","25","62"
"23206","46","931","05","16","8","05","12","25","62"
"23206","46","931","05","16","8","07","13","25","62"
"23206","46","931","05","16","8","09","14","25","62"
"23206","46","931","05","16","8","11","15","25","62"
"23206","46","931","05","16","8","13","16","25","62"
"23206","46","931","05","18","9","14","3","25","62"
"23206","46","931","05","18","9","12","4","25","62"
"23206","46","931","05","18","9","10","5","25","62"
"23206","46","931","05","18","9","08","6","25","62"
"23206","46","931","05","18","9","06","7","25","62"
"23206","46","931","05","18","9","04","8","25","62"
"23206","46","931","05","18","9","02","9","25","62"
"23206","46","931","05","18","9","01","10","25","62"
"23206","46","931","05","18","9","03","11","25","62"
"23206","46","931","05","18","9","05","12","25","62"
"23206","46","931","05","18","9","07","13","25","62"
"23206","46","931","05","18","9","09","14","25","62"
"23206","46","931","05","18","9","11","15","25","62"
"23206","46","931","05","18","9","13","16","25","62"
"23206","46","931","05","20","10","14","3","25","62"
"23206","46","931","05","20","10","12","4","25","62"
"23206","46","931","05","20","10","10","5","25","62"
"23206","46","931","05","20","10","08","6","25","62"
"23206","46","931","05","20","10","06","7","25","62"
"23206","46","931","05","20","10","04","8","25","62"
"23206","46","931","05","20","10","02","9","25","62"
"23206","46","931","05","20","10","01","10","25","62"
"23206","46","931","05","20","10","03","11","25","62"
"23206","46","931","05","20","10","05","12","25","62"
"23206","46","931","05","20","10","07","13","25","62"
"23206","46","931","05","20","10","09","14","25","62"
"23206","46","931","05","20","10","11","15","25","62"
"23206","46","931","05","20","10","13","16","25","62"
"23206","46","931","05","82","1","14","3","25","62"
"23206","46","931","05","82","1","12","4","25","62"
"23206","46","931","05","82","1","10","5","25","62"
"23206","46","931","05","82","1","08","6","25","62"
"23206","46","931","05","82","1","06","7","25","62"
"23206","46","931","05","82","1","04","8","25","62"
"23206","46","931","05","82","1","02","9","25","62"
"23206","46","931","05","82","1","01","10","25","62"
"23206","46","931","05","82","1","03","11","25","62"
"23206","46","931","05","82","1","05","12","25","62"
"23206","46","931","05","82","1","07","13","25","62"
"23206","46","931","05","82","1","09","14","25","62"
"23206","46","931","05","82","1","11","15","25","62"
"23206","46","931","05","82","1","13","16","25","62"
"23206","46","931","05","82","1","15","17","25","62"
"23206","46","931","05","82","1","16","2","25","62"
"23206","46","931","05","84","2","14","3","25","62"
"23206","46","931","05","84","2","12","4","25","62"
"23206","46","931","05","84","2","10","5","25","62"
"23206","46","931","05","84","2","08","6","25","62"
"23206","46","931","05","84","2","06","7","25","62"
"23206","46","931","05","84","2","04","8","25","62"
"23206","46","931","05","84","2","02","9","25","62"
"23206","46","931","05","84","2","01","10","25","62"
"23206","46","931","05","84","2","03","11","25","62"
"23206","46","931","05","84","2","05","12","25","62"
"23206","46","931","05","84","2","07","13","25","62"
